kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,lgw,Year 1, spring 18, Thursday,16688,16.7
frame,lgw,Year 1, spring 18, Thursday,16689,16.6
frame,lgw,Year 1, spring 18, Thursday,16690,16.7
frame,lgw,Year 1, spring 18, Thursday,16691,16.8
frame,lgw,Year 1, spring 18, Thursday,16692,16.6
frame,lgw,Year 1, spring 18, Thursday,16693,16.6
frame,lgw,Year 1, spring 18, Thursday,16694,16.8
frame,lgw,Year 1, spring 18, Thursday,16695,16.7
frame,lgw,Year 1, spring 18, Thursday,16696,16.5
frame,lgw,Year 1, spring 18, Thursday,16697,16.7
frame,lgw,Year 1, spring 18, Thursday,16698,16.7
frame,lgw,Year 1, spring 18, Thursday,16699,16.5
frame,lgw,Year 1, spring 18, Thursday,16700,16.7
frame,lgw,Year 1, spring 18, Thursday,16701,16.6
frame,lgw,Year 1, spring 18, Thursday,16702,16.6
frame,lgw,Year 1, spring 18, Thursday,16703,16.7
frame,lgw,Year 1, spring 18, Thursday,16704,16.7
frame,lgw,Year 1, spring 18, Thursday,16705,16.7
frame,lgw,Year 1, spring 18, Thursday,16706,16.7
frame,lgw,Year 1, spring 18, Thursday,16707,16.6
frame,lgw,Year 1, spring 18, Thursday,16708,16.7
frame,lgw,Year 1, spring 18, Thursday,16709,16.7
frame,lgw,Year 1, spring 18, Thursday,16710,16.7
frame,lgw,Year 1, spring 18, Thursday,16711,16.7
frame,lgw,Year 1, spring 18, Thursday,16712,16.7
frame,lgw,Year 1, spring 18, Thursday,16713,16.6
frame,lgw,Year 1, spring 18, Thursday,16714,16.7
frame,lgw,Year 1, spring 18, Thursday,16715,16.6
frame,lgw,Year 1, spring 18, Thursday,16716,16.7
frame,lgw,Year 1, spring 18, Thursday,16717,16.8
frame,lgw,Year 1, spring 18, Thursday,16718,16.6
frame,lgw,Year 1, spring 18, Thursday,16719,16.6
frame,lgw,Year 1, spring 18, Thursday,16720,16.8
frame,lgw,Year 1, spring 18, Thursday,16721,16.7
frame,lgw,Year 1, spring 18, Thursday,16722,16.7
frame,lgw,Year 1, spring 18, Thursday,16723,16.8
frame,lgw,Year 1, spring 18, Thursday,16724,16.6
frame,lgw,Year 1, spring 18, Thursday,16725,16.7
frame,lgw,Year 1, spring 18, Thursday,16726,16.5
frame,lgw,Year 1, spring 18, Thursday,16727,16.6
frame,lgw,Year 1, spring 18, Thursday,16728,16.7
frame,lgw,Year 1, spring 18, Thursday,16729,16.6
frame,lgw,Year 1, spring 18, Thursday,16730,16.9
frame,lgw,Year 1, spring 18, Thursday,16731,16.5
frame,lgw,Year 1, spring 18, Thursday,16732,16.7
frame,lgw,Year 1, spring 18, Thursday,16733,16.7
frame,lgw,Year 1, spring 18, Thursday,16734,16.7
frame,lgw,Year 1, spring 18, Thursday,16735,16.7
frame,lgw,Year 1, spring 18, Thursday,16736,16.6
frame,lgw,Year 1, spring 18, Thursday,16737,16.7
frame,lgw,Year 1, spring 18, Thursday,16738,16.8
frame,lgw,Year 1, spring 18, Thursday,16739,16.5
frame,lgw,Year 1, spring 18, Thursday,16740,16.7
frame,lgw,Year 1, spring 18, Thursday,16741,16.6
frame,lgw,Year 1, spring 18, Thursday,16742,16.7
frame,lgw,Year 1, spring 18, Thursday,16743,16.8
frame,lgw,Year 1, spring 18, Thursday,16744,16.8
frame,lgw,Year 1, spring 18, Thursday,16745,16.4
frame,lgw,Year 1, spring 18, Thursday,16746,16.7
frame,lgw,Year 1, spring 18, Thursday,16747,16.6
frame,lgw,Year 1, spring 18, Thursday,16748,16.6
frame,lgw,Year 1, spring 18, Thursday,16749,16.7
frame,lgw,Year 1, spring 18, Thursday,16750,16.9
frame,lgw,Year 1, spring 18, Thursday,16751,16.5
frame,lgw,Year 1, spring 18, Thursday,16752,16.6
frame,lgw,Year 1, spring 18, Thursday,16753,16.7
frame,lgw,Year 1, spring 18, Thursday,16754,16.7
frame,lgw,Year 1, spring 18, Thursday,16755,16.6
frame,lgw,Year 1, spring 18, Thursday,16756,16.6
frame,lgw,Year 1, spring 18, Thursday,16757,16.7
frame,lgw,Year 1, spring 18, Thursday,16758,16.7
frame,lgw,Year 1, spring 18, Thursday,16759,16.6
frame,lgw,Year 1, spring 18, Thursday,16760,16.6
frame,lgw,Year 1, spring 18, Thursday,16761,16.7
frame,lgw,Year 1, spring 18, Thursday,16762,33.7
frame,lgw,Year 1, spring 18, Thursday,16763,8.1
frame,lgw,Year 1, spring 18, Thursday,16764,8.1
frame,lgw,Year 1, spring 18, Thursday,16765,16.6
frame,lgw,Year 1, spring 18, Thursday,16766,16.7
frame,lgw,Year 1, spring 18, Thursday,16767,16.6
frame,lgw,Year 1, spring 18, Thursday,16768,16.6
frame,lgw,Year 1, spring 18, Thursday,16769,16.7
frame,lgw,Year 1, spring 18, Thursday,16770,16.7
frame,lgw,Year 1, spring 18, Thursday,16771,16.6
frame,lgw,Year 1, spring 18, Thursday,16772,16.7
frame,lgw,Year 1, spring 18, Thursday,16773,16.7
frame,lgw,Year 1, spring 18, Thursday,16774,16.7
frame,lgw,Year 1, spring 18, Thursday,16775,17.0
frame,lgw,Year 1, spring 18, Thursday,16776,16.3
frame,lgw,Year 1, spring 18, Thursday,16777,19.2
frame,lgw,Year 1, spring 18, Thursday,16778,14.3
frame,lgw,Year 1, spring 18, Thursday,16779,16.6
frame,lgw,Year 1, spring 18, Thursday,16780,16.6
frame,lgw,Year 1, spring 18, Thursday,16781,16.7
frame,lgw,Year 1, spring 18, Thursday,16782,16.6
frame,lgw,Year 1, spring 18, Thursday,16783,16.7
frame,lgw,Year 1, spring 18, Thursday,16784,16.8
frame,lgw,Year 1, spring 18, Thursday,16785,16.7
frame,lgw,Year 1, spring 18, Thursday,16786,16.6
frame,lgw,Year 1, spring 18, Thursday,16787,16.8
frame,lgw,Year 1, spring 18, Thursday,16788,16.6
frame,lgw,Year 1, spring 18, Thursday,16789,16.6
frame,lgw,Year 1, spring 18, Thursday,16790,16.6
frame,lgw,Year 1, spring 18, Thursday,16791,16.6
frame,lgw,Year 1, spring 18, Thursday,16792,16.7
frame,lgw,Year 1, spring 18, Thursday,16793,16.7
frame,lgw,Year 1, spring 18, Thursday,16794,16.7
frame,lgw,Year 1, spring 18, Thursday,16795,16.7
frame,lgw,Year 1, spring 18, Thursday,16796,16.6
frame,lgw,Year 1, spring 18, Thursday,16797,16.8
frame,lgw,Year 1, spring 18, Thursday,16798,16.6
frame,lgw,Year 1, spring 18, Thursday,16799,16.8
frame,lgw,Year 1, spring 18, Thursday,16800,16.7
frame,lgw,Year 1, spring 18, Thursday,16801,16.5
frame,lgw,Year 1, spring 18, Thursday,16802,16.9
frame,lgw,Year 1, spring 18, Thursday,16803,16.7
frame,lgw,Year 1, spring 18, Thursday,16804,57.3
frame,lgw,Year 1, spring 18, Thursday,16805,3.3
frame,lgw,Year 1, spring 18, Thursday,16806,0.3
frame,lgw,Year 1, spring 18, Thursday,16807,5.6
frame,lgw,Year 1, spring 18, Thursday,16808,16.6
frame,lgw,Year 1, spring 18, Thursday,16809,16.6
frame,lgw,Year 1, spring 18, Thursday,16810,16.7
frame,lgw,Year 1, spring 18, Thursday,16811,16.7
frame,lgw,Year 1, spring 18, Thursday,16812,16.6
frame,lgw,Year 1, spring 18, Thursday,16813,16.7
frame,lgw,Year 1, spring 18, Thursday,16814,17.2
frame,lgw,Year 1, spring 18, Thursday,16815,16.4
frame,lgw,Year 1, spring 18, Thursday,16816,16.4
frame,lgw,Year 1, spring 18, Thursday,16817,16.7
frame,lgw,Year 1, spring 18, Thursday,16818,16.7
frame,lgw,Year 1, spring 18, Thursday,16819,16.7
frame,lgw,Year 1, spring 18, Thursday,16820,16.6
frame,lgw,Year 1, spring 18, Thursday,16821,16.6
frame,lgw,Year 1, spring 18, Thursday,16822,16.6
frame,lgw,Year 1, spring 18, Thursday,16823,16.7
frame,lgw,Year 1, spring 18, Thursday,16824,16.7
frame,lgw,Year 1, spring 18, Thursday,16825,16.7
frame,lgw,Year 1, spring 18, Thursday,16826,16.7
frame,lgw,Year 1, spring 18, Thursday,16827,16.9
frame,lgw,Year 1, spring 18, Thursday,16828,16.4
frame,lgw,Year 1, spring 18, Thursday,16829,16.8
frame,lgw,Year 1, spring 18, Thursday,16830,16.7
frame,lgw,Year 1, spring 18, Thursday,16831,16.6
frame,lgw,Year 1, spring 18, Thursday,16832,16.7
frame,lgw,Year 1, spring 18, Thursday,16833,16.6
frame,lgw,Year 1, spring 18, Thursday,16834,16.6
frame,lgw,Year 1, spring 18, Thursday,16835,16.7
frame,lgw,Year 1, spring 18, Thursday,16836,16.6
frame,lgw,Year 1, spring 18, Thursday,16837,17.2
frame,lgw,Year 1, spring 18, Thursday,16838,16.2
frame,lgw,Year 1, spring 18, Thursday,16839,16.6
frame,lgw,Year 1, spring 18, Thursday,16840,17.1
frame,lgw,Year 1, spring 18, Thursday,16841,16.4
frame,lgw,Year 1, spring 18, Thursday,16842,16.6
frame,lgw,Year 1, spring 18, Thursday,16843,16.7
frame,lgw,Year 1, spring 18, Thursday,16844,16.7
frame,lgw,Year 1, spring 18, Thursday,16845,16.6
frame,lgw,Year 1, spring 18, Thursday,16846,16.7
frame,lgw,Year 1, spring 18, Thursday,16847,16.9
frame,lgw,Year 1, spring 18, Thursday,16848,16.6
frame,lgw,Year 1, spring 18, Thursday,16849,16.7
frame,lgw,Year 1, spring 18, Thursday,16850,16.9
frame,lgw,Year 1, spring 18, Thursday,16851,16.4
frame,lgw,Year 1, spring 18, Thursday,16852,16.8
frame,lgw,Year 1, spring 18, Thursday,16853,16.7
frame,lgw,Year 1, spring 18, Thursday,16854,16.6
frame,lgw,Year 1, spring 18, Thursday,16855,16.8
frame,lgw,Year 1, spring 18, Thursday,16856,16.5
frame,lgw,Year 1, spring 18, Thursday,16857,16.7
frame,lgw,Year 1, spring 18, Thursday,16858,16.7
frame,lgw,Year 1, spring 18, Thursday,16859,16.6
frame,lgw,Year 1, spring 18, Thursday,16860,16.7
frame,lgw,Year 1, spring 18, Thursday,16861,16.6
frame,lgw,Year 1, spring 18, Thursday,16862,16.7
frame,lgw,Year 1, spring 18, Thursday,16863,16.7
frame,lgw,Year 1, spring 18, Thursday,16864,16.6
frame,lgw,Year 1, spring 18, Thursday,16865,16.7
frame,lgw,Year 1, spring 18, Thursday,16866,16.6
frame,lgw,Year 1, spring 18, Thursday,16867,16.7
frame,lgw,Year 1, spring 18, Thursday,16868,16.8
frame,lgw,Year 1, spring 18, Thursday,16869,16.5
frame,lgw,Year 1, spring 18, Thursday,16870,16.8
frame,lgw,Year 1, spring 18, Thursday,16871,16.6
frame,lgw,Year 1, spring 18, Thursday,16872,16.7
frame,lgw,Year 1, spring 18, Thursday,16873,16.7
frame,lgw,Year 1, spring 18, Thursday,16874,16.6
frame,lgw,Year 1, spring 18, Thursday,16875,16.6
frame,lgw,Year 1, spring 18, Thursday,16876,16.7
frame,lgw,Year 1, spring 18, Thursday,16877,16.6
frame,lgw,Year 1, spring 18, Thursday,16878,16.7
switch,lgw,Year 1, spring 19, Friday,600,366.9
switch,lgw,Year 1, spring 19, Friday,610,17.3
switch,lgw,Year 1, spring 19, Friday,620,17.2
switch,lgw,Year 1, spring 19, Friday,630,17.3
switchdetail,lgw,Year 1, spring 19, Friday,710,0,0.0
switchdetail,lgw,Year 1, spring 19, Friday,600,0,0.0
switchdetail,lgw,Year 1, spring 19, Friday,610,0,0.0
switchdetail,lgw,Year 1, spring 19, Friday,620,0,0.0
lag,lgw,Year 1, spring 19, Friday,16881,366.9
lag,lgw,Year 1, spring 19, Friday,16882,2037.3
frame,lgw,Year 1, spring 19, Friday,17903,16.6
frame,lgw,Year 1, spring 19, Friday,17904,16.6
frame,lgw,Year 1, spring 19, Friday,17905,16.7
frame,lgw,Year 1, spring 19, Friday,17906,16.7
frame,lgw,Year 1, spring 19, Friday,17907,16.7
frame,lgw,Year 1, spring 19, Friday,17908,16.7
frame,lgw,Year 1, spring 19, Friday,17909,16.7
frame,lgw,Year 1, spring 19, Friday,17910,16.7
frame,lgw,Year 1, spring 19, Friday,17911,16.7
frame,lgw,Year 1, spring 19, Friday,17912,16.9
frame,lgw,Year 1, spring 19, Friday,17913,16.4
frame,lgw,Year 1, spring 19, Friday,17914,16.6
frame,lgw,Year 1, spring 19, Friday,17915,16.7
frame,lgw,Year 1, spring 19, Friday,17916,16.7
frame,lgw,Year 1, spring 19, Friday,17917,16.6
frame,lgw,Year 1, spring 19, Friday,17918,16.7
frame,lgw,Year 1, spring 19, Friday,17919,16.7
frame,lgw,Year 1, spring 19, Friday,17920,16.6
frame,lgw,Year 1, spring 19, Friday,17921,16.7
frame,lgw,Year 1, spring 19, Friday,17922,16.7
frame,lgw,Year 1, spring 19, Friday,17923,16.7
frame,lgw,Year 1, spring 19, Friday,17924,16.6
frame,lgw,Year 1, spring 19, Friday,17925,16.7
frame,lgw,Year 1, spring 19, Friday,17926,16.6
frame,lgw,Year 1, spring 19, Friday,17927,16.7
frame,lgw,Year 1, spring 19, Friday,17928,16.7
frame,lgw,Year 1, spring 19, Friday,17929,16.6
frame,lgw,Year 1, spring 19, Friday,17930,16.7
frame,lgw,Year 1, spring 19, Friday,17931,16.7
frame,lgw,Year 1, spring 19, Friday,17932,16.7
frame,lgw,Year 1, spring 19, Friday,17933,16.7
frame,lgw,Year 1, spring 19, Friday,17934,16.7
frame,lgw,Year 1, spring 19, Friday,17935,16.6
frame,lgw,Year 1, spring 19, Friday,17936,16.6
frame,lgw,Year 1, spring 19, Friday,17937,16.6
frame,lgw,Year 1, spring 19, Friday,17938,16.8
frame,lgw,Year 1, spring 19, Friday,17939,16.8
frame,lgw,Year 1, spring 19, Friday,17940,16.5
frame,lgw,Year 1, spring 19, Friday,17941,16.6
frame,lgw,Year 1, spring 19, Friday,17942,16.7
frame,lgw,Year 1, spring 19, Friday,17943,16.7
frame,lgw,Year 1, spring 19, Friday,17944,16.6
frame,lgw,Year 1, spring 19, Friday,17945,16.6
frame,lgw,Year 1, spring 19, Friday,17946,16.6
frame,lgw,Year 1, spring 19, Friday,17947,16.8
frame,lgw,Year 1, spring 19, Friday,17948,16.6
frame,lgw,Year 1, spring 19, Friday,17949,16.7
frame,lgw,Year 1, spring 19, Friday,17950,16.6
frame,lgw,Year 1, spring 19, Friday,17951,17.1
frame,lgw,Year 1, spring 19, Friday,17952,16.3
frame,lgw,Year 1, spring 19, Friday,17953,16.6
frame,lgw,Year 1, spring 19, Friday,17954,16.6
frame,lgw,Year 1, spring 19, Friday,17955,16.7
frame,lgw,Year 1, spring 19, Friday,17956,17.3
frame,lgw,Year 1, spring 19, Friday,17957,15.9
frame,lgw,Year 1, spring 19, Friday,17958,16.7
frame,lgw,Year 1, spring 19, Friday,17959,17.3
frame,lgw,Year 1, spring 19, Friday,17960,16.3
frame,lgw,Year 1, spring 19, Friday,17961,16.4
frame,lgw,Year 1, spring 19, Friday,17962,16.7
frame,lgw,Year 1, spring 19, Friday,17963,16.8
frame,lgw,Year 1, spring 19, Friday,17964,16.7
frame,lgw,Year 1, spring 19, Friday,17965,16.6
frame,lgw,Year 1, spring 19, Friday,17966,17.1
frame,lgw,Year 1, spring 19, Friday,17967,16.3
frame,lgw,Year 1, spring 19, Friday,17968,16.7
frame,lgw,Year 1, spring 19, Friday,17969,16.6
frame,lgw,Year 1, spring 19, Friday,17970,16.7
frame,lgw,Year 1, spring 19, Friday,17971,16.6
frame,lgw,Year 1, spring 19, Friday,17972,16.9
frame,lgw,Year 1, spring 19, Friday,17973,16.5
frame,lgw,Year 1, spring 19, Friday,17974,16.6
frame,lgw,Year 1, spring 19, Friday,17975,16.7
frame,lgw,Year 1, spring 19, Friday,17976,16.7
frame,lgw,Year 1, spring 19, Friday,17977,16.6
frame,lgw,Year 1, spring 19, Friday,17978,16.7
frame,lgw,Year 1, spring 19, Friday,17979,16.7
frame,lgw,Year 1, spring 19, Friday,17980,16.7
frame,lgw,Year 1, spring 19, Friday,17981,16.6
frame,lgw,Year 1, spring 19, Friday,17982,16.8
frame,lgw,Year 1, spring 19, Friday,17983,16.5
frame,lgw,Year 1, spring 19, Friday,17984,16.7
frame,lgw,Year 1, spring 19, Friday,17985,16.7
frame,lgw,Year 1, spring 19, Friday,17986,16.7
frame,lgw,Year 1, spring 19, Friday,17987,16.7
frame,lgw,Year 1, spring 19, Friday,17988,16.7
frame,lgw,Year 1, spring 19, Friday,17989,16.7
frame,lgw,Year 1, spring 19, Friday,17990,16.7
frame,lgw,Year 1, spring 19, Friday,17991,16.7
frame,lgw,Year 1, spring 19, Friday,17992,16.7
frame,lgw,Year 1, spring 19, Friday,17993,16.7
frame,lgw,Year 1, spring 19, Friday,17994,16.6
frame,lgw,Year 1, spring 19, Friday,17995,16.6
frame,lgw,Year 1, spring 19, Friday,17996,16.7
frame,lgw,Year 1, spring 19, Friday,17997,16.6
frame,lgw,Year 1, spring 19, Friday,17998,16.7
frame,lgw,Year 1, spring 19, Friday,17999,16.7
